mutational_propensity	cancer_type	gene	variant	Immune_cell_type	Beta_value	Weak	WeakFDR	P	FDR
MP5	UCEC	TCF12	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	44.6131450049447	0.003625048795914	0.011546451720318	0.008832369853759	0.028132733608269
MP5	UCEC	TCF12	Somatic_Nsy_mutations	Macrophages_M1	81.916324391806	0.001199470873486	0.010186805343653	0.005706729786583	0.03384681114801
MP5	pan-cancer	TDG	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	118.132484812717	0.029738327442262	0.050825505083139	0.032699120643276	0.060665473825025
MP1	UCEC	TDG	SCNAs	T_Cells_CD8	16.3264985974051	0.007251643118213	0.017923872612941	0.019680049256954	0.054852903248105
MP4	COAD	TDG	Germline_truncation	T_Cells_CD8	14.1141027294137	0.010632199708507	0.021264399417014	0.045828385525198	0.091656771050395
MP5	UCEC	TDRD5	Somatic_Nsy_mutations	Macrophages_M1	166.817952087839	0.025539957342336	0.055887254356856	0.027990035311237	0.068775515336182
MP5	UCEC	TDRD5	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	85.8163284194345	0.032849743294534	0.066472421725409	0.033301788916661	0.070673246916963
MP6	pan-cancer	TDRD5	TSS_methylation	Neutrophils	-62.4715646498411	4.43784745183678E-05	8.99563672669617E-05	0.011637009678345	0.049868999915606
MP6	pan-cancer	TDRD5	TSS_methylation	Mast_Cells_Activated	-33.6440782421132	0.004535001692819	0.006653583361137	0.033240629001591	0.073508209789936
MP6	pan-cancer	TDRD5	TSS_methylation	Eosinophils	-180.262585795814	9.88872547516484E-05	0.000264876575228	0.013828975017724	0.061216617812143
MP4	UCEC	TDRD5	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	26.6637399896268	0.002011769490673	0.00692942824565	0.007373694241439	0.049692287279263
MP3	UCEC	TEAD4	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	44.2994457361583	0.049371678954684	0.077199352547324	0.048291117211479	0.075896130831107
MP5	UCEC	TEK	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	77.593736356429	0.002672297254671	0.009779470804329	0.003514100441145	0.017269293596483
MP5	UCEC	TEK	Somatic_Nsy_mutations	Macrophages_M1	172.498533318107	0.006320118614532	0.024705918220442	0.007806293040212	0.038252434271391
MP3	pan-cancer	TEKT4	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	51.3820088521673	0.015596284280795	0.025658403171631	0.034782077345094	0.05912953148666
MP1	pan-cancer	TELO2	SCNAs	Macrophages_M2	7.13431161638912	4.63254998363506E-07	2.84901823993556E-05	0.002814726178268	0.031983203369438
MP1	pan-cancer	TELO2	SCNAs	Macrophages_M1	-30.1305306651787	0.000743663928057	0.00419743553802	0.010876749890187	0.043910597072895
MP6	pan-cancer	TEX10	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	26.1993943582069	5.14637190591404E-07	1.0357073460652E-05	0.000434596069625	0.007234811377519
MP2	pan-cancer	TEX101	TSS_methylation	Neutrophils	-58.566127903996	4.6007353673871E-05	0.000268541611507	0.025532518727445	0.071072100586721
MP2	pan-cancer	TF	TSS_methylation	Neutrophils	-61.5739589532828	0.000209095094439	0.00044350663529	0.035263351610756	0.071072100586721
MP2	pan-cancer	TFAP2E	TSS_methylation	Neutrophils	-70.9948924486692	0.000505006878017	0.000859238321231	0.030204964148558	0.071072100586721
MP2	pan-cancer	TFF3	TSS_methylation	Neutrophils	-94.4037477525741	0.004045252399198	0.005157424217845	0.036175821510058	0.071148670511625
MP1	UCEC	TG	SCNAs	T_Cells_Follicular_Helper	16.7451964287936	0.000315112410931	0.005122976292179	0.008667222831378	0.051609372314115
MP1	UCEC	TG	SCNAs	T_Cells_CD8	18.3239677730073	0.015498532518529	0.031723558748863	0.028949921489987	0.06772213777122
MP3	COAD	TGIF1	SCNAs	NK_Cells_Activated	98.2239063440668	0.00333527914294	0.04335862885822	0.006058877500173	0.078765407502247
MP3	COAD	TGIF1	SCNAs	T_Cells_CD8	28.1007791570174	7.26101418629389E-05	0.001415897766327	0.00090883552761	0.011814861858929
MP2	pan-cancer	TGM7	TSS_methylation	Neutrophils	-68.7590057473617	3.5551939593756E-05	0.000244212712267	0.011658888876385	0.071072100586721
MP4	UCEC	THBS1	SCNAs	T_Cells_CD8	26.5212858051539	0.00617749074798	0.01263577652996	0.00649460951705	0.018810418468449
MP4	UCEC	THBS1	SCNAs	Mast_Cells_Resting	-35.9120221962581	0.000295039909868	0.00795393347046	0.002045612158505	0.067990608470382
MP4	UCEC	THEM4	SCNAs	T_Cells_CD8	13.8426521444678	0.023473117390328	0.03642380284706	0.064309967752999	0.087695410572272
MP2	pan-cancer	THPO	TSS_methylation	Neutrophils	-73.6241104357021	0.000139064009108	0.000330539076924	0.015280550545627	0.071072100586721
MP2	pan-cancer	THSD7B	TSS_methylation	Neutrophils	-78.9488305242723	0.000411355446401	0.000735364547871	0.019093270554804	0.071072100586721
MP2	pan-cancer	TIAF1	TSS_methylation	Neutrophils	-55.6250541274486	8.03192152660468E-05	0.000268541611507	0.037207889248531	0.071907058040626
MP6	pan-cancer	TIE1	TSS_methylation	Neutrophils	-38.1923581881042	2.17118593187284E-07	2.88616134580331E-06	0.024907245795355	0.049868999915606
MP6	pan-cancer	TIE1	TSS_methylation	Mast_Cells_Activated	-17.666542754189	2.73373345161005E-05	0.000180443609429	0.032077634292084	0.073508209789936
MP6	pan-cancer	TIE1	TSS_methylation	Eosinophils	-125.097657401895	1.38131620517099E-05	0.0001004587102	0.031697090989197	0.061216617812143
MP6	pan-cancer	TIE1	Somatic_Nsy_mutations	Macrophages_M1	50.5396675416356	0.000122794867725	0.001647497808644	0.001313262399229	0.026953746678553
MP6	pan-cancer	TIE1	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	44.000273573229	0.000187144005472	0.000849573705062	0.00137279476322	0.012952790249593
MP1	UCEC	TIMD4	SCNAs	T_Cells_CD8	15.1939682488601	0.005258976401686	0.015929805046984	0.018287891455464	0.052080734362299
MP3	UCEC	TLN1	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	31.097064251786	0.000122133048505	0.001000327825846	0.000466631041906	0.004458918844883
MP3	UCEC	TLN1	Somatic_Nsy_mutations	Macrophages_M1	119.213219034109	0.032130074787874	0.066981868957983	0.040044474737809	0.098099365992927
MP1	pan-cancer	TLX3	SCNAs	Macrophages_M1	-48.2975343525799	0.009243194730053	0.019269711047399	0.021350289061547	0.067335527040264
MP1	pan-cancer	TLX3	SCNAs	Macrophages_M0	-11.7792419074706	2.79282671845637E-05	0.000286264738642	0.001878399110668	0.01925359088435
MP1	pan-cancer	TLX3	SCNAs	Mast_Cells_Resting	29.6244183950495	0.003180362197741	0.008890557961868	0.010895449942655	0.044671344764887
MP1	pan-cancer	TLX3	SCNAs	Macrophages_M2	11.3890693705041	9.53104065399692E-05	0.001085973204991	0.00297817017809	0.031983203369438
MP1	pan-cancer	TLX3	SCNAs	Mast_Cells	29.7316331528233	0.006590365529615	0.018013665780948	0.01670541807113	0.064211450710907
MP2	pan-cancer	TMBIM4	TSS_methylation	Neutrophils	-64.3344277521402	7.68523564443106E-05	0.000268541611507	0.020816804871655	0.071072100586721
MP2	pan-cancer	TMCC1	TSS_methylation	Neutrophils	-56.9236876596135	7.54522273211282E-05	0.000268541611507	0.033468193536766	0.071072100586721
MP3	pan-cancer	TMEM119	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	32.2474951374308	0.000151489782076	0.000772597888588	0.005133081950198	0.021815598288343
MP5	pan-cancer	TMEM125	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	29.9667524536159	1.75497213331116E-05	0.000152889114331	0.001845195388876	0.008529578858118
MP2	pan-cancer	TMEM163	TSS_methylation	Neutrophils	-46.3107071485019	1.41459583179282E-05	0.000223034609479	0.046198897538793	0.076549317983767
MP1	pan-cancer	TMEM177	SCNAs	Macrophages_M1	-22.499849495118	0.001410141887957	0.005752632079686	0.038446764128485	0.09094138438084
MP1	pan-cancer	TMEM177	SCNAs	Mast_Cells_Resting	13.081568392213	0.000134236433867	0.001375923447141	0.026081609008293	0.074605532744651
MP5	pan-cancer	TMEM200C	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	38.0926376324989	4.74557779674084E-05	0.000326403155776	0.001022970966054	0.005547650238986
MP2	pan-cancer	TMEM52	TSS_methylation	Neutrophils	-56.9668391109076	6.96927207611459E-05	0.000268541611507	0.032543534439709	0.071072100586721
MP2	pan-cancer	TMEM61	TSS_methylation	Neutrophils	-75.4080149398326	0.000782770073904	0.001213935229366	0.029936659731465	0.071072100586721
MP3	UCEC	TMEM71	SCNAs	T_Cells_Follicular_Helper	22.7754605854611	0.002439337805731	0.014122482033182	0.01369058912953	0.045635297098433
MP3	UCEC	TMEM71	SCNAs	Mast_Cells_Resting	-32.1395687317455	0.008323755990856	0.015260219316569	0.034839381744366	0.058958953721234
MP3	UCEC	TMEM71	SCNAs	T_Cells_CD8	25.3037693344136	0.04094131039759	0.066228590349043	0.048312825255097	0.083037668407198
MP6	UCEC	TMEM79	SCNAs	B_Cells_Memory	-27.4503353247197	1.9665834955223E-08	1.06822145552023E-06	0.000124359097225	0.003943855491084
MP6	UCEC	TMEM79	SCNAs	T_Cells_CD8	25.6610605734216	0.000637431219597	0.005554757770775	0.004102796342789	0.043543199618013
MP3	UCEC	TMPRSS7	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	23.5022824559113	2.34902795785441E-06	6.7338801458493E-05	0.000147860504774	0.002825778535673
MP3	UCEC	TMPRSS7	Somatic_Nsy_mutations	Macrophages_M1	61.2996446380837	0.00010005806178	0.002458569518026	0.001796951957413	0.051512622779158
MP2	UCEC	TMPRSS9	SCNAs	T_Cells_Regulatory_Tregs	-21.8687333615845	0.001114253580263	0.002599925020613	0.039581623269054	0.07992435509883
MP3	UCEC	TMTC1	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	53.1041572123219	0.038088162936784	0.062991961780065	0.034256595812739	0.060123821222358
MP3	UCEC	TMTC1	Somatic_Nsy_mutations	Macrophages_M1	93.6836168387196	0.010308373909302	0.030059301727581	0.018195655047114	0.066588354640501
MP2	pan-cancer	TNFSF11	TSS_methylation	Neutrophils	-61.8006790111007	1.78114560058243E-05	0.000225772977851	0.014704837265006	0.071072100586721
MP1	pan-cancer	TNK2	SCNAs	Mast_Cells_Resting	35.867329996152	0.010107637927314	0.023457348397351	0.020084493361099	0.066498112026808
MP1	pan-cancer	TNK2	SCNAs	Mast_Cells	21.2125137433366	5.62241588401773E-05	0.000406798325726	0.00146922583844	0.011294673633005
MP2	pan-cancer	TNKS1BP1	TSS_methylation	Neutrophils	-63.3227064061182	0.000135848653622	0.000324527339209	0.027276006310046	0.071072100586721
MP5	UCEC	TNN	SCNAs	B_Cells_Memory	-46.628947303898	0.001882809417951	0.006220326154551	0.011094815347863	0.081359872518614
MP5	UCEC	TNN	Somatic_Nsy_mutations	Macrophages_M1	106.000232709973	0.00725036616667	0.026168846178344	0.013048429419115	0.046756872085162
MP5	UCEC	TNN	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	32.8519833732005	9.41971456935717E-06	0.000246900615107	0.000615443047027	0.006537954557962
MP3	UCEC	TNNI3K	Somatic_Nsy_mutations	Macrophages_M1	37.7011166971561	1.88940527481345E-05	0.001083259024226	0.008165578002681	0.055928603926765
MP3	UCEC	TNNI3K	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	37.7644635424751	0.055076119864877	0.081664591523783	0.060032187345986	0.086046135195913
MP4	UCEC	TNNI3K	Somatic_Nsy_mutations	Macrophages_M1	29.592664273853	7.69020799359547E-06	0.000460165205025	0.008139112070911	0.073045113408698
MP2	pan-cancer	TNP2	TSS_methylation	Neutrophils	-59.1389491194687	1.83465075759402E-05	0.000225772977851	0.018132053015578	0.071072100586721
MP3	UCEC	TNRC6B	SCNAs	T_Cells_CD8	25.2463465360328	0.001966782382712	0.008281994340074	0.003186347404756	0.014231173603474
MP3	UCEC	TNRC6B	SCNAs	Mast_Cells_Resting	-38.6956616962675	0.000957290469653	0.003086605760835	0.004967675069828	0.017076383052534
MP3	UCEC	TNRC6B	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	47.6617553211298	0.013271264939113	0.027226700028582	0.012620024479117	0.03239767478221
MP3	UCEC	TNRC6B	Somatic_Nsy_mutations	Macrophages_M1	107.645069168634	0.017225050158848	0.043569244519439	0.024604283739674	0.078369200059703
MP5	UCEC	TOE1	Somatic_Nsy_mutations	Macrophages_M1	109.189497828064	0.042195438519663	0.080640171393134	0.055392275513758	0.098221354519241
MP2	pan-cancer	TOLLIP	TSS_methylation	Neutrophils	-60.1083443326518	0.001019189918016	0.001501796981998	0.066349007520215	0.091578966662434
MP3	UCEC	TOM1	SCNAs	Mast_Cells_Resting	-25.0495854994063	8.27748077191586E-05	0.000455261442455	0.006419156422933	0.018581768592702
MP3	UCEC	TOM1	SCNAs	T_Cells_CD8	20.9234365192613	0.004330698879864	0.014011084611323	0.01010297846429	0.028129879186448
MP3	UCEC	TOM1	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	37.191206462374	0.007617410313433	0.020193899425306	0.009697885695107	0.028759247233765
MP2	pan-cancer	TOP1MT	TSS_methylation	Neutrophils	-62.5662211310433	9.75428993248954E-05	0.000284801181362	0.025358004581963	0.071072100586721
MP4	UCEC	TOP2B	Somatic_Nsy_mutations	Macrophages_M1	37.3608201920573	0.000283282437376	0.003932037303107	0.011422962211112	0.073045113408698
MP4	UCEC	TOP2B	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	18.1656324842824	0.000867920011201	0.003956694168712	0.014125775685586	0.068421725977056
MP2	pan-cancer	TP73	TSS_methylation	Neutrophils	-45.556070388473	4.56867957658517E-06	0.000126862295826	0.037866936924026	0.071907058040626
MP6	pan-cancer	TPM2	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	33.2136181235217	7.53008104770296E-05	0.000446595065027	0.001970711816576	0.015108790593749
MP2	pan-cancer	TPO	TSS_methylation	Neutrophils	-48.7900710327501	7.52910565480358E-05	0.000268541611507	0.058053394426589	0.084230845287659
MP5	pan-cancer	TPO	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	47.353851643854	0.010175464730346	0.021738492833011	0.025108529437595	0.052063274275013
MP2	pan-cancer	TPRKB	TSS_methylation	Neutrophils	-67.2784104782123	0.000840574235194	0.001284081294584	0.044221330087307	0.075511513109373
MP6	pan-cancer	TPSB2	TSS_methylation	Neutrophils	-42.8033074074539	2.60345668041438E-06	8.03607891114481E-06	0.025862305022624	0.049868999915606
MP6	pan-cancer	TPSB2	TSS_methylation	Mast_Cells_Activated	-21.8221099422007	0.000561699202846	0.001108616847722	0.040929360847494	0.073508209789936
MP6	pan-cancer	TPSB2	TSS_methylation	Eosinophils	-144.595054633225	0.00013262499799	0.000320866930621	0.035852480690915	0.061216617812143
MP3	UCEC	TPTE2	Somatic_Nsy_mutations	Macrophages_M1	80.1382509044342	0.000347028743629	0.00450513473841	0.001696806045149	0.051512622779158
MP3	UCEC	TPTE2	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	33.7855915947085	8.87813529602762E-05	0.000823988052095	0.000265805103286	0.003946698847903
MP2	pan-cancer	TRAF3IP3	TSS_methylation	Neutrophils	-83.2915819516957	0.000188584327892	0.000409176087583	0.010762778160955	0.071072100586721
MP2	pan-cancer	TRAF5	TSS_methylation	Neutrophils	-60.6970355007075	0.000135389772793	0.000324527339209	0.031923394734682	0.071072100586721
MP5	UCEC	TRAK1	Somatic_Nsy_mutations	Macrophages_M1	102.332227697613	0.018390263783531	0.046042367680301	0.029204561425587	0.069766452294459
MP5	UCEC	TRAK1	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	40.8187069946648	0.003301182686634	0.010977135631027	0.009980513452688	0.030116637085305
MP6	UCEC	TRAK1	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	43.1077002887138	0.004464176219524	0.018526331311026	0.009781294800925	0.055989480584604
MP6	UCEC	TRAK1	Somatic_Nsy_mutations	Macrophages_M1	104.429477052767	0.015745476111265	0.039977025314271	0.023002395671383	0.069425412389991
MP1	pan-cancer	TRAK1	SCNAs	Macrophages_M1	-20.9030059076699	0.00024295654763	0.002301632167045	0.02306863732949	0.070771575011431
MP2	pan-cancer	TREML1	TSS_methylation	Neutrophils	-63.6281746102992	0.000302556432319	0.000579389443267	0.035911695645299	0.071072100586721
MP2	BRCA	TRIM11	TSS_methylation	Macrophages_M0	-14.5735564820365	0.002594479569318	0.016432680168818	0.023768360239467	0.098988675104451
MP2	pan-cancer	TRIM11	TSS_methylation	Neutrophils	-37.6228943697846	1.57904431117995E-06	9.04150041986639E-05	0.063595474419324	0.088733508555576
MP2	pan-cancer	TRIM2	TSS_methylation	Neutrophils	-99.743283969953	0.004268175441852	0.005412458402134	0.032682535303669	0.071072100586721
MP5	UCEC	TRIM22	Somatic_Nsy_mutations	Macrophages_M1	146.569597197015	0.029558401758986	0.06355056378182	0.033598786238359	0.077053216439971
MP6	UCEC	TRIM36	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	45.4725711279032	0.005248100696201	0.02074249322784	0.010400511553775	0.057549497264219
MP4	UCEC	TRIM38	SCNAs	T_Cells_Follicular_Helper	19.6394757683953	0.009638702503965	0.032129008346549	0.044298424013446	0.08482676938745
MP4	UCEC	TRIM38	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	14.8000560324987	0.002553370072406	0.007850820122916	0.048011989337965	0.092160623263084
MP3	UCEC	TRIM45	TSS_methylation	T_Cells_CD8	26.3457776350998	0.020168915359314	0.0352956018788	0.02393999330253	0.053726820878883
MP3	UCEC	TRIM45	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	37.8729077469275	0.009436191031919	0.02193276834446	0.011496990214575	0.030898161201671
MP3	UCEC	TRIM45	Somatic_Nsy_mutations	T_Cells_CD8	27.7572051267791	0.006984155784614	0.080084986330241	0.008299276658619	0.098694817291457
MP1	LUAD	TRIML2	SCNAs	Mast_Cells_Resting	50.4790980099325	0.029722259752364	0.029722259752364	0.038875278153521	0.038875278153521
MP1	LUAD	TRIML2	SCNAs	Neutrophils	-223.670927896032	0.057538032845302	0.057538032845302	0.088860594147079	0.088860594147079
MP1	LUAD	TRIML2	SCNAs	Plasma_Cells	-29.0182409160229	0.072825295913753	0.072825295913753	0.09187385637953	0.09187385637953
MP1	LUAD	TRIML2	SCNAs	Macrophages_M0	-30.4110639853808	0.035980780744234	0.035980780744234	0.06900805144121	0.06900805144121
MP1	LUAD	TRIML2	SCNAs	Mast_Cells	69.0211173488597	0.083719084223026	0.083719084223026	0.087756172149511	0.087756172149511
MP1	LUAD	TRIML2	SCNAs	Monocytes	51.8781729331155	0.022195618451272	0.022195618451272	0.037565027204215	0.037565027204215
MP4	UCEC	TRIO	Somatic_Nsy_mutations	Macrophages_M1	81.3867364645505	0.007215632064429	0.024853843777477	0.012105170048183	0.073045113408698
MP4	UCEC	TRIO	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	27.5970975244483	0.000342745599473	0.001966405086484	0.001842997000788	0.026979128662495
MP4	UCEC	TRIO	Somatic_Nsy_mutations	T_Cells_CD8	23.9512007593764	0.00205343726709	0.025939731863955	0.0027552011057	0.061008024483361
MP4	UCEC	TRIP11	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	19.3200706377167	0.002093206269984	0.007053195040164	0.018860063380564	0.073194758501457
MP1	UCEC	TRIT1	SCNAs	T_Cells_CD8	20.1432811118586	0.005120774354921	0.015929805046984	0.009966078673173	0.036968000418944
MP1	COAD	TRMT12	TSS_methylation	Plasma_Cells	-19.1940139674663	0.017125374536196	0.017125374536196	0.078267053435661	0.078267053435661
MP1	COAD	TRMT12	TSS_methylation	Dendritic_Cells_Activated	79.8806503024108	0.021432497366709	0.021432497366709	0.089775420621304	0.089775420621304
MP1	COAD	TRMT12	TSS_methylation	Mast_Cells_Resting	47.8372713272694	0.003658090218411	0.003658090218411	0.061512603939165	0.061512603939165
MP1	COAD	TRMT12	TSS_methylation	Mast_Cells_Activated	-8.62313079974641	0.000212228256681	0.000212228256681	0.036570261566687	0.036570261566687
MP1	COAD	TRMT12	TSS_methylation	Mast_Cells	-10.0221299237783	0.00066779100103	0.00066779100103	0.041952618694129	0.041952618694129
MP1	COAD	TRMT12	TSS_methylation	T_Cells_Regulatory_Tregs	-16.015247257289	0.000212616878536	0.000212616878536	0.035991248039196	0.035991248039196
MP1	COAD	TRMT12	TSS_methylation	Macrophages_M1	18.6033736399265	0.009909487619552	0.009909487619552	0.075375077302312	0.075375077302312
MP1	COAD	TRMT12	TSS_methylation	Neutrophils	-32.3418140784095	0.00129663599776	0.00129663599776	0.05396188931076	0.05396188931076
MP1	COAD	TRMT12	TSS_methylation	NK_Cells_Activated	31.296801707806	0.021463369884626	0.021463369884626	0.059276408220587	0.059276408220587
MP1	COAD	TRMT12	TSS_methylation	T_Cells_Follicular_Helper	-17.7079427545733	0.019222230132009	0.019222230132009	0.073826631229577	0.073826631229577
MP1	UCEC	TRNP1	SCNAs	T_Cells_Follicular_Helper	19.0183356352001	0.008032484177628	0.028439335872144	0.038316791583106	0.098979077710596
MP1	UCEC	TRNP1	SCNAs	B_Cells_Memory	-22.9690974252751	0.00385769230579	0.020214307682338	0.028651795102856	0.092662632075314
MP2	pan-cancer	TROAP	TSS_methylation	Neutrophils	-58.283592593397	0.000438883881936	0.000777498412569	0.054594489020949	0.082070636305129
MP2	pan-cancer	TRPC3	TSS_methylation	Neutrophils	-62.5278035558015	0.000122606703713	0.000315731636589	0.027578590588694	0.071072100586721
MP5	UCEC	TRPV3	Somatic_Nsy_mutations	T_Cells_CD8	39.7786516956553	0.003040179048019	0.029040061793013	0.00902672725439	0.097037317984694
MP5	UCEC	TRPV3	Somatic_Nsy_mutations	Macrophages_M1	165.403559665208	0.04702967488958	0.085148464010608	0.049623889972963	0.094836767503884
MP5	UCEC	TSEN2	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	83.1435098029458	0.049284981025983	0.086500170780296	0.049404521842295	0.088516434967445
MP5	UCEC	TSEN2	Somatic_Nsy_mutations	Macrophages_M1	119.247648871831	0.004778429744542	0.021074100411826	0.008006323452152	0.038252434271391
MP1	UCEC	TSHZ3	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	14.7730893232324	8.98970535741798E-07	4.67464678585735E-05	0.001037860205498	0.053968730685918
MP2	pan-cancer	TSKS	TSS_methylation	Neutrophils	-57.3123218300666	0.000151780191999	0.000351921719685	0.040800549510573	0.073423334706228
MP1	UCEC	TSNAXIP1	SCNAs	T_Cells_CD8	22.5126227620638	0.007154094600424	0.017923872612941	0.011211924517464	0.039587927289483
MP1	UCEC	TSNAXIP1	SCNAs	T_Cells_Follicular_Helper	31.2799938999341	0.009177395141963	0.031637862199924	0.017699818315254	0.066247891408523
MP1	UCEC	TSNAXIP1	SCNAs	B_Cells_Memory	-32.0504861811789	0.000772349021277	0.006745181452484	0.003980720498829	0.052147438534657
MP1	UCEC	TSNAXIP1	SCNAs	Mast_Cells_Resting	-26.4578661447239	0.000251995873639	0.003648314300807	0.002881589178756	0.036276362467568
MP2	pan-cancer	TTC12	TSS_methylation	Neutrophils	-83.3520694611238	0.003177891628679	0.004106947378047	0.043535896026025	0.075056895719095
MP6	UCEC	TTC12	Somatic_Nsy_mutations	Macrophages_M1	91.7522433970811	0.002929547759399	0.013894426516005	0.006426452160392	0.04212097940456
MP3	UCEC	TTC14	SCNAs	T_Cells_Follicular_Helper	28.4038907940511	1.5535982051414E-05	0.00102119143973	0.000151301895776	0.00681832592286
MP3	UCEC	TTC14	SCNAs	T_Cells_CD8	28.1621012831883	0.001154501971871	0.006683958784515	0.001550792784472	0.01200298027995
MP3	UCEC	TTC14	SCNAs	Mast_Cells_Resting	-56.0323146875956	0.008048193688333	0.015005106876553	0.012985162715941	0.029757664557365
MP3	UCEC	TTC14	SCNAs	Dendritic_Cells_Activated	-57.3139295517989	0.001546075258431	0.017006827842745	0.007218101953247	0.09315717344224
MP3	UCEC	TTC14	Somatic_Nsy_mutations	Macrophages_M1	76.55342065025	0.004153823074977	0.018319424843487	0.012046775064738	0.055928603926765
MP2	pan-cancer	TTC21B	TSS_methylation	Neutrophils	-60.3866867400518	0.000117340522988	0.000312636358724	0.030978557614404	0.071072100586721
MP5	pan-cancer	TTC27	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	51.1909065538659	0.001561013799837	0.005059837833954	0.00501044381199	0.015564640308625
MP3	UCEC	TTC31	SCNAs	B_Cells_Memory	-31.9316940505484	0.000486304371788	0.003146675346865	0.011625115083831	0.044982288130766
MP3	UCEC	TTC31	SCNAs	T_Cells_Follicular_Helper	33.2404843000601	0.01490354342296	0.042035635295528	0.020975656029864	0.053658654960116
MP3	UCEC	TTC31	SCNAs	T_Cells_CD8	17.3194510791113	0.000355692103567	0.004190360154614	0.003380217646104	0.014231173603474
MP3	UCEC	TTC31	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	32.7069843325318	0.011928643382348	0.026323160834346	0.017832044534745	0.0383190049053
MP3	UCEC	TTC31	Somatic_Nsy_mutations	Macrophages_M1	70.7015116820893	0.011443900213098	0.032268046502504	0.029746025668298	0.088322112227924
MP6	pan-cancer	TTC39A	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	61.434844241913	0.028665117633101	0.046150839389293	0.044077897937212	0.094620554238549
MP4	UCEC	TTLL12	SCNAs	T_Cells_CD8	19.4138537532197	0.000518320197793	0.002130439855261	0.001383838060251	0.009580417340203
MP3	COAD	TTLL3	Somatic_Nsy_mutations	NK_Cells_Activated	91.7905871009864	0.010179351807581	0.043262245182219	0.016863122335047	0.081906594198801
MP6	UCEC	TTLL9	SCNAs	B_Cells_Memory	-23.1027594889033	0.001268934395434	0.003365434700934	0.036976739297396	0.08780039390776
MP6	UCEC	TTLL9	SCNAs	Mast_Cells_Resting	-18.2597893827076	0.000269708176877	0.001371016565791	0.026535429711835	0.085970324532188
MP2	pan-cancer	TUBGCP2	TSS_methylation	Neutrophils	-79.4964820176928	0.000248712186964	0.000496374955418	0.014711431575999	0.071072100586721
MP2	pan-cancer	TUFT1	TSS_methylation	Neutrophils	-58.7459478025853	8.22472120265206E-05	0.000268541611507	0.030520419933661	0.071072100586721
MP4	UCEC	TUFT1	SCNAs	T_Cells_CD8	13.2123261279682	0.010192140395452	0.019110263241473	0.041493856224279	0.06276776924044
MP5	pan-cancer	TXN2	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	44.4471103453569	0.006540431927402	0.015499174819557	0.020006884037937	0.046046077779667
MP4	UCEC	TXNDC17	SCNAs	T_Cells_CD8	15.5045258402648	0.003191721598274	0.007763647130938	0.011649002405037	0.029383101092287
MP2	pan-cancer	TXNRD2	TSS_methylation	Neutrophils	-90.4293855938813	0.001805068667319	0.00251116905777	0.025988384155686	0.071072100586721
MP2	pan-cancer	TYRO3	TSS_methylation	Neutrophils	-49.5537733426686	4.35763465709873E-06	0.000126862295826	0.026230667134894	0.071072100586721
MP3	pan-cancer	UBA7	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	56.492462251324	0.0087256701378	0.017800367081112	0.01932489288602	0.041390535530708
MP3	UCEC	UBE2D3	SCNAs	Mast_Cells_Resting	-40.5578543263356	2.61460294276255E-06	2.8760632370388E-05	7.57226787952413E-05	0.002710872865747
MP3	UCEC	UBE2D3	SCNAs	Mast_Cells	-63.5644269995686	0.003331168470551	0.022901783235035	0.007498868204578	0.082437606504132
MP3	UCEC	UBE2D3	SCNAs	T_Cells_Follicular_Helper	40.8692713551302	0.000189676366058	0.003831959244961	0.000291859335982	0.00681832592286
